id,gender,game,theme,date,stayTime
4,Female,Crush,Recycle,2023-01-29 05:23:40,4
-1,Unknown,Treasure Hunt,School,2023-01-30 21:32:02,25
-2,Unknown,Treasure Hunt,School,2023-01-31 08:13:06,9
4,Female,Crush,Recycle,2023-01-28 03:39:55,33
6,Male,Crush,Recycle,2023-01-29 23:37:26,29
6,Male,Treasure Hunt,School,2023-01-28 16:33:17,28
10,Male,Crush,Recycle,2023-01-28 23:39:37,7
-2,Unknown,Crush,Recycle,2023-01-31 05:17:39,15
10,Male,Treasure Hunt,School,2023-01-31 10:20:49,33
2,Female,Snake,Environment,2023-01-31 07:56:15,6
5,Female,Crush,Recycle,2023-01-28 15:52:41,3
-5,Unknown,Treasure Hunt,School,2023-01-29 21:24:14,26
8,Male,Treasure Hunt,School,2023-01-28 01:48:25,5
0,Female,Crush,Recycle,2023-01-30 22:20:08,28
2,Female,Crush,Recycle,2023-01-31 08:24:54,22
8,Male,Treasure Hunt,School,2023-01-31 07:11:27,17
6,Male,Snake,Environment,2023-01-31 20:53:13,13
0,Female,Crush,Recycle,2023-01-28 07:20:14,25
7,Male,Treasure Hunt,School,2023-01-30 22:08:53,25
7,Male,Snake,Environment,2023-01-31 22:36:00,33
-2,Unknown,Snake,Environment,2023-01-29 14:16:27,26
-4,Unknown,Crush,Recycle,2023-01-29 04:32:45,35
3,Female,Treasure Hunt,School,2023-01-28 13:59:17,3
0,Female,Treasure Hunt,School,2023-01-29 10:50:08,27
5,Female,Crush,Recycle,2023-01-31 06:43:23,9
-5,Unknown,Snake,Environment,2023-01-31 02:24:56,6
-4,Unknown,Crush,Recycle,2023-01-31 10:21:20,9
-3,Unknown,Snake,Environment,2023-01-31 18:51:30,33
-1,Unknown,Treasure Hunt,School,2023-01-30 18:54:43,12
5,Female,Snake,Environment,2023-01-30 14:49:35,21
1,Female,Snake,Environment,2023-01-30 07:05:41,21
3,Female,Snake,Environment,2023-01-29 03:32:30,25
3,Female,Crush,Recycle,2023-01-30 05:57:32,12
9,Male,Treasure Hunt,School,2023-01-29 03:22:09,11
4,Female,Treasure Hunt,School,2023-01-29 13:06:03,14
0,Female,Treasure Hunt,School,2023-01-31 12:39:02,32
0,Female,Crush,Recycle,2023-01-29 15:07:54,8
6,Male,Snake,Environment,2023-01-29 09:45:32,11
8,Male,Treasure Hunt,School,2023-01-28 20:39:01,17
7,Male,Treasure Hunt,School,2023-01-29 09:14:59,24
7,Male,Snake,Environment,2023-01-28 09:25:12,23
-4,Unknown,Crush,Recycle,2023-01-28 12:41:48,4
-1,Unknown,Crush,Recycle,2023-01-31 01:56:57,20
10,Male,Treasure Hunt,School,2023-01-28 01:54:13,24
6,Male,Crush,Recycle,2023-01-31 09:05:12,30
-3,Unknown,Crush,Recycle,2023-01-28 19:19:53,3
0,Female,Treasure Hunt,School,2023-01-31 18:36:30,11
0,Female,Snake,Environment,2023-01-31 12:56:15,17
7,Male,Crush,Recycle,2023-01-28 14:03:44,29
-2,Unknown,Snake,Environment,2023-01-29 21:29:20,26
7,Male,Treasure Hunt,School,2023-01-30 08:41:16,19
-5,Unknown,Crush,Recycle,2023-01-30 17:42:38,19
2,Female,Crush,Recycle,2023-01-30 18:07:12,5
-4,Unknown,Treasure Hunt,School,2023-01-28 16:39:06,15
3,Female,Crush,Recycle,2023-01-30 07:56:12,22
3,Female,Crush,Recycle,2023-01-28 10:41:35,8
2,Female,Crush,Recycle,2023-01-31 12:53:15,34
2,Female,Crush,Recycle,2023-01-30 16:06:07,16
8,Male,Snake,Environment,2023-01-30 09:36:42,24
-2,Unknown,Treasure Hunt,School,2023-01-30 23:28:25,4
1,Female,Treasure Hunt,School,2023-01-30 18:37:50,27
-5,Unknown,Snake,Environment,2023-01-28 15:59:24,10
0,Female,Snake,Environment,2023-01-28 01:35:45,23
-5,Unknown,Snake,Environment,2023-01-29 15:24:03,6
1,Female,Snake,Environment,2023-01-28 18:21:18,10
7,Male,Crush,Recycle,2023-01-30 08:25:17,9
-4,Unknown,Treasure Hunt,School,2023-01-31 10:02:31,25
10,Male,Snake,Environment,2023-01-30 15:31:41,26
7,Male,Crush,Recycle,2023-01-30 10:00:39,33
1,Female,Snake,Environment,2023-01-30 23:48:12,19
7,Male,Snake,Environment,2023-01-30 07:07:06,27
-4,Unknown,Crush,Recycle,2023-01-30 07:25:21,11
0,Female,Crush,Recycle,2023-01-28 04:24:29,35
2,Female,Crush,Recycle,2023-01-28 03:35:43,14
8,Male,Snake,Environment,2023-01-30 15:55:12,21
7,Male,Crush,Recycle,2023-01-28 20:18:59,33
3,Female,Snake,Environment,2023-01-28 00:38:51,31
