id,gender,game,theme,date,stayTime
-5,Unknown,Snake,Environment,2022-01-30 13:27:39,30
7,Male,Snake,Environment,2022-01-27 04:25:39,34
2,Female,Treasure Hunt,School,2022-01-27 08:03:17,26
6,Male,Snake,Environment,2022-01-29 00:30:42,30
10,Male,Crush,Recycle,2022-01-27 23:25:09,26
4,Female,Crush,Recycle,2022-01-29 10:58:18,14
1,Female,Snake,Environment,2022-01-28 06:35:55,7
-4,Unknown,Snake,Environment,2022-01-28 19:51:36,17
6,Male,Snake,Environment,2022-01-28 19:24:12,17
2,Female,Crush,Recycle,2022-01-28 03:10:22,29
1,Female,Crush,Recycle,2022-01-27 11:53:45,28
-4,Unknown,Snake,Environment,2022-01-27 09:23:30,11
8,Male,Treasure Hunt,School,2022-01-30 05:12:58,4
-5,Unknown,Treasure Hunt,School,2022-01-30 02:36:31,15
10,Male,Crush,Recycle,2022-01-29 02:09:07,21
5,Female,Snake,Environment,2022-01-29 05:54:51,9
4,Female,Treasure Hunt,School,2022-01-30 06:46:20,21
3,Female,Crush,Recycle,2022-01-27 21:00:32,12
-4,Unknown,Crush,Recycle,2022-01-29 17:12:23,28
3,Female,Treasure Hunt,School,2022-01-30 11:16:07,29
8,Male,Snake,Environment,2022-01-30 16:59:56,25
10,Male,Snake,Environment,2022-01-30 23:36:32,33
0,Female,Snake,Environment,2022-01-30 21:54:45,25
-1,Unknown,Snake,Environment,2022-01-28 14:43:16,31
8,Male,Snake,Environment,2022-01-28 05:44:22,19
6,Male,Snake,Environment,2022-01-27 18:47:13,9
-3,Unknown,Snake,Environment,2022-01-27 17:00:19,4
10,Male,Crush,Recycle,2022-01-28 20:50:07,16
4,Female,Crush,Recycle,2022-01-29 11:10:05,31
2,Female,Treasure Hunt,School,2022-01-29 00:51:34,3
6,Male,Crush,Recycle,2022-01-28 14:07:50,10
5,Female,Crush,Recycle,2022-01-29 04:09:58,11
8,Male,Snake,Environment,2022-01-30 05:06:38,27
-2,Unknown,Snake,Environment,2022-01-29 10:03:53,9
3,Female,Snake,Environment,2022-01-28 21:42:35,30
3,Female,Treasure Hunt,School,2022-01-29 10:12:05,11
9,Male,Treasure Hunt,School,2022-01-30 02:52:43,17
8,Male,Snake,Environment,2022-01-27 13:38:06,22
7,Male,Snake,Environment,2022-01-30 16:39:18,33
-1,Unknown,Snake,Environment,2022-01-28 16:33:28,10
3,Female,Crush,Recycle,2022-01-29 22:19:48,27
2,Female,Crush,Recycle,2022-01-30 14:12:18,16
2,Female,Treasure Hunt,School,2022-01-28 20:41:04,17
-2,Unknown,Crush,Recycle,2022-01-28 20:58:00,14
0,Female,Crush,Recycle,2022-01-30 01:52:15,7
2,Female,Snake,Environment,2022-01-28 05:50:16,25
10,Male,Treasure Hunt,School,2022-01-30 06:30:06,15
7,Male,Snake,Environment,2022-01-28 16:21:20,28
-5,Unknown,Treasure Hunt,School,2022-01-30 16:21:51,5
1,Female,Snake,Environment,2022-01-27 14:41:11,21
-5,Unknown,Snake,Environment,2022-01-27 07:53:36,25
2,Female,Snake,Environment,2022-01-30 19:37:30,8
-4,Unknown,Crush,Recycle,2022-01-29 23:44:15,3
8,Male,Treasure Hunt,School,2022-01-30 02:00:45,29
3,Female,Crush,Recycle,2022-01-30 03:15:30,31
2,Female,Crush,Recycle,2022-01-29 12:19:39,32
6,Male,Snake,Environment,2022-01-30 15:28:06,25
6,Male,Snake,Environment,2022-01-30 15:44:13,27
1,Female,Crush,Recycle,2022-01-29 22:52:28,28
-3,Unknown,Treasure Hunt,School,2022-01-29 08:39:39,22
1,Female,Snake,Environment,2022-01-28 03:14:24,28
1,Female,Treasure Hunt,School,2022-01-30 07:42:51,15
-1,Unknown,Snake,Environment,2022-01-28 22:13:50,3
-5,Unknown,Treasure Hunt,School,2022-01-29 16:32:22,30
3,Female,Treasure Hunt,School,2022-01-29 16:49:06,33
-2,Unknown,Treasure Hunt,School,2022-01-30 20:18:40,35
8,Male,Snake,Environment,2022-01-28 19:44:25,32
9,Male,Crush,Recycle,2022-01-27 01:57:12,32
-5,Unknown,Crush,Recycle,2022-01-28 14:44:10,24
10,Male,Treasure Hunt,School,2022-01-30 14:20:28,12
-5,Unknown,Treasure Hunt,School,2022-01-30 04:24:46,22
-1,Unknown,Crush,Recycle,2022-01-29 12:33:24,22
7,Male,Crush,Recycle,2022-01-29 20:31:16,22
-4,Unknown,Snake,Environment,2022-01-29 18:47:55,3
3,Female,Treasure Hunt,School,2022-01-30 03:36:23,22
-3,Unknown,Crush,Recycle,2022-01-28 09:15:57,22
1,Female,Crush,Recycle,2022-01-30 09:01:19,29
5,Female,Crush,Recycle,2022-01-28 04:58:36,9
-4,Unknown,Snake,Environment,2022-01-30 11:56:27,33
