id,gender,game,theme,date,stayTime
2,Female,Snake,Chinese Culture,2020-01-26 18:16:35,13
-2,Unknown,Treasure Hunt,School,2020-01-28 03:27:20,24
-3,Unknown,Treasure Hunt,School,2020-01-28 00:07:47,10
-5,Unknown,Crush,Chinese Word,2020-01-26 17:40:36,24
4,Female,Treasure Hunt,School,2020-01-26 18:40:53,5
6,Male,Treasure Hunt,School,2020-01-26 18:25:38,28
4,Female,Snake,Chinese Culture,2020-01-28 10:40:59,20
-4,Unknown,Crush,Chinese Word,2020-01-27 07:35:40,30
-5,Unknown,Snake,Chinese Culture,2020-01-26 02:26:19,20
10,Male,Crush,Chinese Word,2020-01-28 22:26:14,33
-2,Unknown,Crush,Chinese Word,2020-01-28 03:40:13,35
10,Male,Snake,Chinese Culture,2020-01-27 12:02:56,5
-5,Unknown,Snake,Chinese Culture,2020-01-26 00:13:40,15
2,Female,Snake,Chinese Culture,2020-01-27 19:33:01,6
3,Female,Crush,Chinese Word,2020-01-26 17:23:26,22
7,Male,Crush,Chinese Word,2020-01-26 12:05:37,26
0,Female,Crush,Chinese Word,2020-01-27 04:36:20,5
-2,Unknown,Treasure Hunt,School,2020-01-26 03:28:21,9
7,Male,Crush,Chinese Word,2020-01-27 13:36:07,27
-5,Unknown,Snake,Chinese Culture,2020-01-28 05:40:02,9
-5,Unknown,Treasure Hunt,School,2020-01-27 12:00:55,15
9,Male,Treasure Hunt,School,2020-01-26 01:17:25,12
-1,Unknown,Treasure Hunt,School,2020-01-26 08:46:26,4
8,Male,Treasure Hunt,School,2020-01-27 02:49:06,12
-4,Unknown,Treasure Hunt,School,2020-01-28 20:11:21,14
4,Female,Treasure Hunt,School,2020-01-27 04:53:44,3
4,Female,Crush,Chinese Word,2020-01-28 05:54:35,22
7,Male,Crush,Chinese Word,2020-01-26 08:26:33,19
0,Female,Snake,Chinese Culture,2020-01-27 01:01:52,31
-5,Unknown,Treasure Hunt,School,2020-01-28 05:24:55,13
-2,Unknown,Treasure Hunt,School,2020-01-26 19:18:16,27
5,Female,Crush,Chinese Word,2020-01-26 06:30:49,29
4,Female,Crush,Chinese Word,2020-01-28 09:55:00,20
7,Male,Crush,Chinese Word,2020-01-27 15:48:30,12
6,Male,Treasure Hunt,School,2020-01-26 19:24:45,30
4,Female,Crush,Chinese Word,2020-01-26 18:06:47,28
4,Female,Treasure Hunt,School,2020-01-27 22:52:32,16
7,Male,Snake,Chinese Culture,2020-01-26 01:36:45,31
10,Male,Treasure Hunt,School,2020-01-26 03:10:48,16
-1,Unknown,Crush,Chinese Word,2020-01-28 22:38:16,8
4,Female,Treasure Hunt,School,2020-01-28 11:02:32,33
10,Male,Crush,Chinese Word,2020-01-26 12:17:32,28
10,Male,Snake,Chinese Culture,2020-01-28 23:46:12,21
2,Female,Snake,Chinese Culture,2020-01-27 17:35:50,27
7,Male,Crush,Chinese Word,2020-01-27 14:57:29,35
9,Male,Crush,Chinese Word,2020-01-26 02:40:21,10
-2,Unknown,Treasure Hunt,School,2020-01-27 23:07:08,7
5,Female,Snake,Chinese Culture,2020-01-27 17:41:58,34
8,Male,Treasure Hunt,School,2020-01-26 09:15:39,23
-2,Unknown,Treasure Hunt,School,2020-01-28 12:27:22,31
-4,Unknown,Snake,Chinese Culture,2020-01-27 10:23:50,32
2,Female,Crush,Chinese Word,2020-01-28 14:56:06,8
8,Male,Crush,Chinese Word,2020-01-26 18:41:30,34
1,Female,Crush,Chinese Word,2020-01-27 14:24:24,16
-2,Unknown,Crush,Chinese Word,2020-01-28 20:15:58,21
-3,Unknown,Crush,Chinese Word,2020-01-28 14:46:19,6
-3,Unknown,Snake,Chinese Culture,2020-01-27 21:22:40,6
8,Male,Snake,Chinese Culture,2020-01-27 13:34:06,35
10,Male,Treasure Hunt,School,2020-01-27 05:46:00,29
2,Female,Treasure Hunt,School,2020-01-27 02:09:29,23
6,Male,Treasure Hunt,School,2020-01-27 14:22:24,15
-1,Unknown,Snake,Chinese Culture,2020-01-26 15:08:06,8
-2,Unknown,Treasure Hunt,School,2020-01-26 15:17:41,14
2,Female,Snake,Chinese Culture,2020-01-27 15:24:35,12
-3,Unknown,Snake,Chinese Culture,2020-01-26 08:26:15,9
-4,Unknown,Treasure Hunt,School,2020-01-28 23:55:13,24
0,Female,Snake,Chinese Culture,2020-01-26 03:28:15,12
5,Female,Snake,Chinese Culture,2020-01-27 17:35:05,14
10,Male,Snake,Chinese Culture,2020-01-28 09:48:03,16
2,Female,Snake,Chinese Culture,2020-01-26 10:46:08,6
7,Male,Crush,Chinese Word,2020-01-26 19:15:31,28
3,Female,Treasure Hunt,School,2020-01-26 03:58:32,6
9,Male,Crush,Chinese Word,2020-01-28 23:16:11,21
-1,Unknown,Snake,Chinese Culture,2020-01-26 22:48:48,8
6,Male,Treasure Hunt,School,2020-01-27 03:39:26,29
6,Male,Treasure Hunt,School,2020-01-27 01:40:12,6
2,Female,Treasure Hunt,School,2020-01-27 03:34:22,29
9,Male,Crush,Chinese Word,2020-01-28 22:09:26,16
1,Female,Crush,Chinese Word,2020-01-27 17:11:16,18
4,Female,Treasure Hunt,School,2020-01-28 19:27:54,13
9,Male,Snake,Chinese Culture,2020-01-28 22:52:12,17
-4,Unknown,Crush,Chinese Word,2020-01-27 13:12:55,29
7,Male,Snake,Chinese Culture,2020-01-28 14:02:50,11
-1,Unknown,Crush,Chinese Word,2020-01-26 00:16:12,20
-2,Unknown,Crush,Chinese Word,2020-01-28 02:44:53,28
1,Female,Treasure Hunt,School,2020-01-28 14:29:21,13
6,Male,Snake,Chinese Culture,2020-01-26 15:19:25,4
-5,Unknown,Treasure Hunt,School,2020-01-27 21:38:41,3
1,Female,Crush,Chinese Word,2020-01-28 10:55:00,5
2,Female,Snake,Chinese Culture,2020-01-28 20:29:09,32
-4,Unknown,Crush,Chinese Word,2020-01-27 02:36:43,12
0,Female,Crush,Chinese Word,2020-01-26 16:45:45,7
-2,Unknown,Crush,Chinese Word,2020-01-28 22:04:12,10
6,Male,Snake,Chinese Culture,2020-01-26 06:55:18,28
8,Male,Treasure Hunt,School,2020-01-26 22:08:18,27
-3,Unknown,Crush,Chinese Word,2020-01-27 14:14:39,30
-5,Unknown,Snake,Chinese Culture,2020-01-26 23:08:41,17
-1,Unknown,Treasure Hunt,School,2020-01-26 06:38:59,23
8,Male,Snake,Chinese Culture,2020-01-28 10:28:51,17
1,Female,Treasure Hunt,School,2020-01-28 08:33:13,26
8,Male,Treasure Hunt,School,2020-01-27 15:53:42,14
8,Male,Snake,Chinese Culture,2020-01-28 18:25:37,29
5,Female,Treasure Hunt,School,2020-01-26 16:26:20,29
-4,Unknown,Treasure Hunt,School,2020-01-28 07:43:53,30
6,Male,Treasure Hunt,School,2020-01-28 06:14:43,31
5,Female,Crush,Chinese Word,2020-01-28 23:13:25,33
2,Female,Crush,Chinese Word,2020-01-28 08:56:55,28
8,Male,Crush,Chinese Word,2020-01-26 05:52:39,33
5,Female,Treasure Hunt,School,2020-01-26 01:13:19,25
4,Female,Snake,Chinese Culture,2020-01-28 05:51:02,30
3,Female,Snake,Chinese Culture,2020-01-28 21:22:22,28
8,Male,Snake,Chinese Culture,2020-01-28 13:47:07,19
-5,Unknown,Snake,Chinese Culture,2020-01-28 16:40:40,22
7,Male,Crush,Chinese Word,2020-01-28 18:46:51,3
0,Female,Crush,Chinese Word,2020-01-26 12:34:00,19
8,Male,Crush,Chinese Word,2020-01-26 02:55:36,5
0,Female,Treasure Hunt,School,2020-01-26 12:50:42,34
-1,Unknown,Treasure Hunt,School,2020-01-26 03:53:32,18
5,Female,Snake,Chinese Culture,2020-01-28 21:19:16,34
-1,Unknown,Treasure Hunt,School,2020-01-28 10:00:14,22
8,Male,Crush,Chinese Word,2020-01-27 10:54:56,18
-5,Unknown,Treasure Hunt,School,2020-01-26 03:48:32,33
-1,Unknown,Treasure Hunt,School,2020-01-27 17:32:57,6
1,Female,Crush,Chinese Word,2020-01-28 08:49:38,25
-1,Unknown,Snake,Chinese Culture,2020-01-26 18:20:14,3
5,Female,Snake,Chinese Culture,2020-01-27 11:09:49,33
7,Male,Snake,Chinese Culture,2020-01-26 21:57:59,34
5,Female,Snake,Chinese Culture,2020-01-28 10:28:28,6
2,Female,Treasure Hunt,School,2020-01-27 05:17:48,30
2,Female,Crush,Chinese Word,2020-01-27 01:01:46,13
10,Male,Treasure Hunt,School,2020-01-28 15:27:21,33
-1,Unknown,Treasure Hunt,School,2020-01-28 02:34:11,32
-5,Unknown,Crush,Chinese Word,2020-01-26 17:45:15,33
